names,word,n,total,tf,idf,tf_idf
Article 3,unhealthy,1,835,0.0024449877750611247,2.302585092994046,0.005629792403408425
Article 3,university,1,835,0.0024449877750611247,0.5108256237659907,0.001248962405295821
Article 3,vast,1,835,0.0024449877750611247,2.302585092994046,0.005629792403408425
Article 3,vegetation,1,835,0.0024449877750611247,2.302585092994046,0.005629792403408425
Article 3,visible,1,835,0.0024449877750611247,2.302585092994046,0.005629792403408425
Article 3,vulnerable,1,835,0.0024449877750611247,0.9162907318741551,0.00224031963783412
Article 3,weather,1,835,0.0024449877750611247,0.9162907318741551,0.00224031963783412
Article 3,weeks,1,835,0.0024449877750611247,1.6094379124341003,0.003935056020621272
Article 3,whopping,1,835,0.0024449877750611247,2.302585092994046,0.005629792403408425
Article 3,wildlands,1,835,0.0024449877750611247,2.302585092994046,0.005629792403408425
Article 3,win,1,835,0.0024449877750611247,2.302585092994046,0.005629792403408425
Article 3,worried,1,835,0.0024449877750611247,2.302585092994046,0.005629792403408425
Article 3,worsens,1,835,0.0024449877750611247,1.6094379124341003,0.003935056020621272
Article 3,worst,1,835,0.0024449877750611247,1.2039728043259361,0.0029436987880829732
Article 3,year's,1,835,0.0024449877750611247,2.302585092994046,0.005629792403408425
Article 3,york,1,835,0.0024449877750611247,1.6094379124341003,0.003935056020621272
Article 3,yukon,1,835,0.0024449877750611247,2.302585092994046,0.005629792403408425
Article 4,1.6,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,2021,1,634,0.003355704697986577,0.3566749439387324,0.0011968957850293034
Article 4,2022,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,3,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,3.5,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,action,1,634,0.003355704697986577,0.9162907318741551,0.0030748011136716613
Article 4,adapt,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,adaptation,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,adaptby,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,additional,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,address,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,administration,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,africa,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,agency,1,634,0.003355704697986577,0.5108256237659907,0.0017141799455234587
Article 4,agriculture,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,ahead,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,alarmed,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,america,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,announced,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,arcatholic,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,asia,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,bangladesh,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,based,1,634,0.003355704697986577,0.9162907318741551,0.0030748011136716613
Article 4,bay,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,berries,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,biden,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,breaking,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,cactus,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,california,1,634,0.003355704697986577,0.6931471805599453,0.0023259972502011586
Article 4,called,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,catastrophe,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,central,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,ceo,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,challenges,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,championing,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,charity,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,chesapeake,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,choosing,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,collective,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,confront,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,content,1,634,0.003355704697986577,0.5108256237659907,0.0017141799455234587
Article 4,corridor,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,crops,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,dealing,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,decades,1,634,0.003355704697986577,0.9162907318741551,0.0030748011136716613
Article 4,developments,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,directed,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,disastrous,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,donors,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,drought,1,634,0.003355704697986577,0.9162907318741551,0.0030748011136716613
Article 4,dry,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,east,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,eating,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,effects,1,634,0.003355704697986577,0.5108256237659907,0.0017141799455234587
Article 4,efforts,1,634,0.003355704697986577,0.9162907318741551,0.0030748011136716613
Article 4,encyclical,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,equally,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,equals,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,erratic,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,failure,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,families,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,fast,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,faster,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,fiscal,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,follow,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,foreign,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,fourth,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,francis,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,front,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,fueling,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,funded,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,generous,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,global,1,634,0.003355704697986577,0.5108256237659907,0.0017141799455234587
Article 4,government,1,634,0.003355704697986577,0.6931471805599453,0.0023259972502011586
Article 4,guatemala,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,happening,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,head,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,heat,1,634,0.003355704697986577,0.6931471805599453,0.0023259972502011586
Article 4,heed,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,hope,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,hopeful,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,horrendous,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,house,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,human,1,634,0.003355704697986577,0.9162907318741551,0.0030748011136716613
Article 4,impacting,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,impacts,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,include,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,inertia,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,inflicted,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,infrastructure,1,634,0.003355704697986577,0.6931471805599453,0.0023259972502011586
Article 4,insects,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,intergovernmental,1,634,0.003355704697986577,0.9162907318741551,0.0030748011136716613
Article 4,investment,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,job,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,laudato,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,leaders,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,leaves,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,leaving,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,legislation,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,level,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,life,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,limited,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,lines,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,live,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,lost,1,634,0.003355704697986577,0.6931471805599453,0.0023259972502011586
Article 4,low,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,lucky,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,lying,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,madagascar,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,maryland,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,meaningful,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,meantime,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,measures,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,middle,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,migrating,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,mitigation,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,money,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,nations,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,northwest,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,operations,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,organizations,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,p:footer,1,634,0.003355704697986577,0.22314355131420976,7.488038634705026e-4
Article 4,pacific,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,panel,1,634,0.003355704697986577,0.9162907318741551,0.0030748011136716613
Article 4,partisan,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,philippines,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,planet's,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,pope,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,portion,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,positive,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,prepare,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,president,1,634,0.003355704697986577,0.6931471805599453,0.0023259972502011586
Article 4,primary,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,private,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,projects,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,prolonged,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,proof,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,protect,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,proves,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,public,1,634,0.003355704697986577,0.6931471805599453,0.0023259972502011586
Article 4,rainfall,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,recent,1,634,0.003355704697986577,0.6931471805599453,0.0023259972502011586
Article 4,recess,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,record,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,reminds,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,report,1,634,0.003355704697986577,0.9162907318741551,0.0030748011136716613
Article 4,resilience,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,restoration,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,rising,1,634,0.003355704697986577,0.9162907318741551,0.0030748011136716613
Article 4,risk,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,ruined,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,scale,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,scarce,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,scorching,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,sea,1,634,0.003355704697986577,0.6931471805599453,0.0023259972502011586
Article 4,sectors,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,serve,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,set,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,si,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,significantly,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,signs,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,smart,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,soil,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,spared,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,squabbles,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,stakes,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,strongest,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,substantial,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,suffering,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,suit,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,summer's,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,sun,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,sundistributed,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,support,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,survivable,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,surviving,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,techniques,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,total,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,tribune,1,634,0.003355704697986577,0.5108256237659907,0.0017141799455234587
Article 4,type,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,undoubtedly,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,urge,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,warning,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,water,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,waves,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,wild,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,wildfires,1,634,0.003355704697986577,0.9162907318741551,0.0030748011136716613
Article 4,wilted,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 4,words,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,world,1,634,0.003355704697986577,0.9162907318741551,0.0030748011136716613
Article 4,worst,1,634,0.003355704697986577,1.2039728043259361,0.004040177195724618
Article 4,writing,1,634,0.003355704697986577,1.6094379124341003,0.00540079836387282
Article 4,written,1,634,0.003355704697986577,2.302585092994046,0.007726795614073979
Article 5,106,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,2020,1,759,0.002506265664160401,1.2039728043259361,0.0030174757000650024
Article 5,250,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,27,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,active,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,acute,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,admitted,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,affecting,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,agency,1,759,0.002506265664160401,0.5108256237659907,0.0012802647212180219
Article 5,aggression,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,aim,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,albuterol,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,allergy,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,ample,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,anxiety,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,apartment,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,appeared,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,attacks,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,attacks.an,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,auburn,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,australia,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,bad,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,bag,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,basic,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,beth,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,births,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,bottles,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,breathe,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,breathing,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,bronchitis,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,cambridge,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,cancer,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,cane,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,carbon,1,759,0.002506265664160401,0.22314355131420976,5.592570208376184e-4
Article 5,cells,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,cities,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,colorado,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,concrete,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,condition,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,conditioning,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,conditions,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,content,1,759,0.002506265664160401,0.5108256237659907,0.0012802647212180219
Article 5,continuing,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,conversations,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,copyright,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,coronavirus,1,759,0.002506265664160401,0.9162907318741551,0.002296467999684599
Article 5,count,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,country,1,759,0.002506265664160401,0.6931471805599453,0.0017372109788469806
Article 5,daughter,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,day,1,759,0.002506265664160401,0.9162907318741551,0.002296467999684599
Article 5,days,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,deaconess,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,death,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,degrees,1,759,0.002506265664160401,1.2039728043259361,0.0030174757000650024
Article 5,delivery,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,denver,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,destructive,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,devastated,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,diabetes,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,dioxide,1,759,0.002506265664160401,1.2039728043259361,0.0030174757000650024
Article 5,director,1,759,0.002506265664160401,0.9162907318741551,0.002296467999684599
Article 5,disrupted,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,dna,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,doctor,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,doctors,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,document,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,dramatic,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,driving,1,759,0.002506265664160401,1.2039728043259361,0.0030174757000650024
Article 5,earlier,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,effectiveness,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,effort,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,el,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,elderly,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,empty,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,epipens,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,er,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,evidence,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,exacerbate,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,expert,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,explained,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,exposure,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,extreme,1,759,0.002506265664160401,0.9162907318741551,0.002296467999684599
Article 5,factor,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,factors,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,failed,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,farmer,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,february,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,feels,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,fields,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,firefighters,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,fires,1,759,0.002506265664160401,0.9162907318741551,0.002296467999684599
Article 5,floods,1,759,0.002506265664160401,1.2039728043259361,0.0030174757000650024
Article 5,force,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,forefront,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,found,1,759,0.002506265664160401,1.2039728043259361,0.0030174757000650024
Article 5,girl,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,global,1,759,0.002506265664160401,0.5108256237659907,0.0012802647212180219
Article 5,half,1,759,0.002506265664160401,0.9162907318741551,0.002296467999684599
Article 5,heart,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,heartbeats,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,heavy,1,759,0.002506265664160401,1.2039728043259361,0.0030174757000650024
Article 5,holed,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,human,1,759,0.002506265664160401,0.9162907318741551,0.002296467999684599
Article 5,hurricanes,1,759,0.002506265664160401,1.2039728043259361,0.0030174757000650024
Article 5,hurt,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,illness,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,illnesses,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,immune,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,impact,1,759,0.002506265664160401,0.6931471805599453,0.0017372109788469806
Article 5,including,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,inhalation,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,inhalers,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,initiative,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,intensified,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,interrupt,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,irregular,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,israel,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,issues,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,jay,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,kidney,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,larger,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,launched,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,leading,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,learned,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,life,1,759,0.002506265664160401,1.2039728043259361,0.0030174757000650024
Article 5,lost,1,759,0.002506265664160401,0.6931471805599453,0.0017372109788469806
Article 5,lot,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,lyme,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,makes,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,mass,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,massachusetts,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,mental,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,mount,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,move,1,759,0.002506265664160401,1.2039728043259361,0.0030174757000650024
Article 5,multiplier,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,national,1,759,0.002506265664160401,1.2039728043259361,0.0030174757000650024
Article 5,natural,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,night,1,759,0.002506265664160401,1.6094379124341003,0.004033678978531579
Article 5,nile,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,noted,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,november,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,obstructive,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,organizers,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,outages,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
Article 5,outcomes,1,759,0.002506265664160401,2.302585092994046,0.0057708899573785605
